0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,Label
0.14510955613258936,0.19470503022733382,0.18135732389978002,0.18501300383593502,0.18402659672961788,0.18431191334267255,-0.08229101047936391,-0.09982863048562757,-0.0951087038027885,-0.0964014009037847,-0.09605259421692813,-0.09615348597031008,0.8075345517807364,0.8233033209865975,0.8190594478439654,0.8202217630401782,0.8199081371239746,0.8199988528980239,0.007635990247193471,0.047702787630961564,0.03693880275137098,0.03988119541735469,0.03907509388155166,0.039304114703120084,0.06570069768234382,0.08081921593778664,0.07675761100478727,0.07786787237180573,0.07756370379381712,0.07765012086974647,0.04651937862585391,0.01609756528557776,0.02427041563016562,0.02203632340659751,0.022648378076718104,0.0224744877450787,4217.104738181932,4343.837937784713,4256.689918843844,4244.727903754724,4233.517744740938,4223.624406290602,2350.751081825949,2385.2843069143314,2574.7418705862897,2845.26396183831,2989.618174938056,3065.434316641659,3352.230510789096,3418.686134082691,3399.055866783763,3410.9179458977933,3405.5838343076452,3404.0195995587783,3790.726857045472,4027.0511484007625,3938.9483375852465,3942.394625209714,3951.0504745188405,3948.59126853535,2682.1763856355938,2739.210400541597,2784.560574064534,2815.23589239894,2835.773823052571,2845.5213387416675,0
0.18424789999999996,0.18424790000000002,0.18424790000000005,0.1842479,0.1842479,0.18424790000000002,-0.09613084999999999,-0.09613085000000005,-0.09613085000000002,-0.09613085,-0.09613084999999998,-0.09613085000000002,0.8199784999999999,0.8199785000000002,0.8199785000000002,0.8199785000000002,0.8199785000000002,0.8199785,0.03925413,0.03925413,0.039254130000000005,0.03925413000000001,0.039254130000000005,0.039254130000000005,0.07763126,0.07763126000000001,0.07763126,0.07763126000000004,0.07763125999999997,0.07763126000000001,0.022512439999999998,0.022512440000000005,0.022512440000000005,0.02251244000000001,0.02251244,0.022512440000000005,4248.776027480573,4072.0594543529596,4180.458924726908,4177.51800086056,4194.448321974281,4216.476278872778,3172.8833943618083,3174.959909882414,3196.499062600248,3212.865433483303,3230.8106923804244,3248.449341060297,3579.814841048872,3513.9696424409735,3555.373854119283,3571.6401667684468,3581.4765899350054,3594.7066811443397,3981.7912071698756,4081.0443019996637,4082.9981288595877,4109.759204038585,4135.963172325837,4139.156948617766,2920.94466674352,2840.9843662593403,2903.250942994324,2916.8929355957566,2934.777303888615,2956.016131341771,0
0.18424789999999996,0.18424789999999996,0.18424789999999996,0.18424790000000002,0.18424790000000002,0.1842479,-0.09613085,-0.09613084999999999,-0.09613084999999998,-0.09613085000000002,-0.09613084999999999,-0.09613085000000002,0.8199785,0.8199784999999999,0.8199784999999999,0.8199785000000003,0.8199784999999999,0.8199785000000002,0.03925413,0.039254130000000005,0.03925413,0.039254130000000005,0.03925412999999999,0.03925413,0.07763125999999998,0.07763126000000002,0.07763125999999998,0.07763126000000001,0.07763126000000001,0.07763126,0.02251244,0.022512440000000005,0.022512439999999995,0.022512440000000005,0.022512439999999998,0.02251244,4202.709867009291,4158.553045004936,4183.162163435785,4196.507361451819,4206.044803582091,4224.816442560394,3259.293594635643,3377.5744160171344,3306.8249360618465,3295.5429977852946,3283.743538061222,3261.262466379129,3309.0587459141793,3221.067232316233,3274.566550566373,3296.4644431715847,3319.867796103807,3326.660072968287,3758.408145189544,3890.4647458307113,3899.457884799979,3946.4491420144095,3953.307055550149,3966.9091431855354,2901.5473560781165,3054.863873021135,2986.8208970140927,2968.6502346493626,2969.0030678908747,2945.8128622905415,0
0.18424790000000005,0.18424789999999996,0.1842479,0.18424789999999996,0.18424790000000002,0.18424790000000002,-0.09613085,-0.09613084999999999,-0.09613084999999999,-0.09613084999999999,-0.09613085,-0.09613084999999999,0.8199785000000002,0.8199784999999999,0.8199785,0.8199785,0.8199785000000002,0.8199785,0.039254130000000005,0.03925412999999999,0.03925413,0.039254130000000005,0.03925413,0.039254130000000005,0.07763126000000001,0.07763126,0.07763125999999998,0.07763126000000001,0.07763126,0.07763126000000001,0.022512440000000005,0.022512440000000005,0.022512439999999995,0.022512439999999998,0.022512440000000005,0.022512440000000005,4101.82692542047,4051.959011028358,4106.685272194827,4148.097946046215,4138.125484085649,4156.182504546958,3385.5651963774,3343.098562679102,3397.6653808968645,3407.956378060791,3433.9903233143837,3430.2253361958906,3942.3645288420507,3997.476649052824,3947.1688881570317,3933.313382201275,3933.8245463869157,3933.704272460882,4470.102152250109,4519.871467124625,4437.789878907916,4231.521108062768,4088.9866077939396,4005.986754916017,1149.1073177789563,4047.5123877736532,3551.82509029619,2562.349183319445,810.3290389364444,1120.5930817324447,0
0.6606559573140971,0.6368897611093163,0.7449777941299521,-0.051010851106675824,0.06120635651950383,0.0453305962608851,-0.22073712669955786,-0.2901327495367464,-0.32765385248862633,-0.016145569963399085,-0.07460290384278448,-0.07296889219170012,-0.07600451023040887,-0.08619895158988496,-0.09487031560400258,-0.02747375633718431,-0.04158477421057701,-0.04106967722517036,0.1314934017109668,-0.16757204855483404,-0.19716395038196247,-0.01922100915339106,-0.0262905146976912,0.0005219413395382399,-0.1206051799939394,-0.19713550003030297,-0.15241861982424243,-0.008502141024242427,-0.015103594030303029,-0.003106426793939394,-0.053025025455988445,0.09612532727994226,0.08022118177633476,0.04339624206204906,0.018882225851370855,0.015633502829725827,4230.880683694083,4332.698581529581,4304.211827128426,4270.288455699858,4267.683438672438,4250.516912265512,3408.610417027416,3303.4819148629144,3324.7680937950927,3352.0035223665227,3375.9627720057724,3388.8258455988457,3556.8260733044726,3455.719633477633,3482.7101258297253,3501.8016115440128,3523.732204906205,3537.703159018759,2892.235458585858,3010.2467070707066,3061.2002989898983,3083.613498989899,3114.200707070707,3125.9802585858583,2839.1534568542565,2982.870715728716,3050.5342487734483,2984.5357916305916,2914.3430014430023,2938.8761997113993,0
-0.4029144051744599,-0.4338445399038695,-0.5203365456127536,0.06369369652315826,-0.03373543615104384,-0.005267149339990962,-0.01637751639891987,-0.03508008196523863,-0.014069078439546806,-0.11477331533373518,-0.11546652475602022,-0.12715082376164533,-0.7676876208269926,-0.7149339539890865,-0.8970842497126794,0.1625394513520502,-0.019467095758826117,0.028027816960582704,0.2361373214721321,-0.3082360684977092,-0.6175619776433693,-0.1699251400719406,-0.09590219435485205,-0.08859865924215368,0.05129291655819757,-0.033599073916561466,0.05855115128704464,0.03271567035053673,0.05530078343264488,0.04673090203438804,-0.012452693258913124,0.1777107231933772,0.19190837688917411,0.1242864408733011,0.09313010260607568,0.08650288412203926,4172.7305435078,4052.8681549287057,4128.216012726488,4140.581011139185,4140.423896198548,4172.069281603038,3382.4872291484185,3286.6005514776975,3363.9398616398125,3375.6016917985435,3375.6478673507145,3389.915205338894,3402.382281426731,3530.2691637232474,3454.7984014609283,3460.29526177839,3452.207395469281,3442.9042338076815,3062.409852941771,3154.271515683382,3084.5079070265156,3088.413226074136,3087.3655204452857,3087.6734957989142,1892.468188505914,-502.62838406211296,146.10194654012125,-33.19343838051365,-2.4886261256050974,422.6718766011518,0
-0.06688585401346561,-0.02769610003469185,-0.0371558952434956,-0.034066392399407425,-0.03506337604751751,-0.03480255524793453,0.10623122363529888,0.07479336536880053,0.08238197389044498,0.07990358750968347,0.08070336366138572,0.08049413429662149,-0.0493481560824359,-0.02410302600018586,-0.03019680655127183,-0.028206620513596507,-0.028848854243873224,-0.028680839537345727,0.1309441951994419,0.15708814328270673,0.15077740208868856,0.1528384459524161,0.1521733463768951,0.15234734301507316,0.11379293133248643,0.09663728103744085,0.1007783873723488,0.09942593105411232,0.09986236918092782,0.09974819264310765,0.009294674611306104,0.014126113135165387,0.012959879251064238,0.013340763067497102,0.01321785172674855,0.013250006551185864,4169.279254027644,4043.5950179659253,4107.075967645633,4142.325730170682,4137.631968867728,4138.859903326241,3414.4702224945718,3321.518720901328,3398.67245776071,3393.1179306464837,3408.0580547891036,3430.840421692968,3630.026525102871,3744.1673032510757,3677.3102222822,3662.002432502643,3646.5050711869467,3636.3754389305263,3291.6173081335432,3422.9709555523123,3343.0010074308666,3342.4673031022107,3324.543019720648,3325.6961093359487,323.15770377924997,119.70305167063772,91.10742925740405,35.7720079784662,7.663986258874168,13.872394709510484,0
-0.03484713999999999,-0.03484714,-0.034847139999999985,-0.034847140000000006,-0.03484714,-0.03484714,0.0805299,0.08052989999999999,0.08052989999999997,0.08052990000000003,0.0805299,0.08052990000000002,-0.02870956,-0.028709559999999995,-0.028709559999999995,-0.028709560000000002,-0.02870956,-0.028709560000000002,0.15231759999999997,0.15231759999999997,0.1523176,0.15231760000000003,0.1523176,0.1523176,0.09976770999999997,0.09976771,0.09976770999999997,0.09976771000000001,0.09976771000000001,0.09976771,0.013244509999999998,0.013244509999999998,0.01324451,0.013244510000000003,0.01324451,0.01324451,4199.092564935065,4296.009175324675,4252.034383116883,4218.936525974027,4196.698461038961,4198.694707792208,3247.1718900432893,3358.3345497835503,3389.540811255411,3406.896582683983,3430.6156926406925,3431.1512614718613,3829.428553102453,3942.4692344877344,3893.830039971139,3858.754525685426,3845.0088059163068,3842.1266388167387,4086.7878606060603,4175.340696969696,4132.735957575757,4105.173557575758,4087.892696969697,4090.9422606060607,1040.0245978066378,153.41701096681092,1200.0911363924965,1849.915970678211,2359.8230395382393,2774.137792092353,0
-0.03484713999999999,-0.03484714,-0.034847139999999985,-0.034847140000000006,-0.03484714,-0.03484714,0.0805299,0.08052989999999999,0.08052989999999997,0.08052990000000003,0.0805299,0.08052990000000002,-0.02870956,-0.028709559999999995,-0.028709559999999995,-0.028709560000000002,-0.02870956,-0.028709560000000002,0.15231759999999997,0.15231759999999997,0.1523176,0.15231760000000003,0.1523176,0.1523176,0.09976770999999997,0.09976771,0.09976770999999997,0.09976771000000001,0.09976771000000001,0.09976771,0.013244509999999998,0.013244509999999998,0.01324451,0.013244510000000003,0.01324451,0.01324451,4197.825086834683,4255.744528851783,4224.048055224296,4201.813081416681,4194.7280817776345,4192.0149934479105,3431.2685325227203,3522.340467264806,3471.183290676716,3451.5944532218077,3442.522348888052,3444.895701260195,3864.1847375913035,3985.444172682179,3915.202858666169,3896.03025822529,3888.347296810435,3875.1533099359926,4122.739258245458,4232.309147509533,4170.292322275251,4148.458362856412,4132.3453584313775,4120.488121972912,3315.1614797929838,3436.7608230040305,3346.402413451746,3365.225263972788,3337.190871761545,3327.9189852038044,0
-0.03484713999999999,-0.03484714,-0.034847139999999985,-0.034847140000000006,-0.03484714,-0.03484714,0.0805299,0.08052989999999999,0.08052989999999997,0.08052990000000003,0.0805299,0.08052990000000002,-0.02870956,-0.028709559999999995,-0.028709559999999995,-0.028709560000000002,-0.02870956,-0.028709560000000002,0.15231759999999997,0.15231759999999997,0.1523176,0.15231760000000003,0.1523176,0.1523176,0.09976770999999997,0.09976771,0.09976770999999997,0.09976771000000001,0.09976771000000001,0.09976771,0.013244509999999998,0.013244509999999998,0.01324451,0.013244510000000003,0.01324451,0.01324451,4183.4868800488575,4259.164531763038,4222.186664855581,4194.08461918424,4183.7732175947,4182.132078846453,3353.4274792037504,3389.9421758618078,3415.2820069795334,3408.359671408392,3420.2677453006854,3417.1524751957345,3852.4121226558445,3730.5446551191535,3810.379820969466,3834.5553599875034,3848.1813697684515,3859.5974701508353,4140.750744023178,4269.625041487586,4198.480271298192,4191.696946588772,4166.487661948509,4152.4492758869055,3278.9125738243347,3172.5184169519775,3249.999717777674,3261.3028771163526,3263.981883144362,3275.995632341369,0
-0.16875809591933966,-0.15973607427000588,0.0733388023054707,0.012731136685562215,0.03972407533839758,0.045464237172544004,-0.12263792836906044,-0.13089189820397898,0.03804767166390454,0.03209596255694589,0.046916730902187676,0.044301673221502004,-0.7428420312945454,-0.6917391080678185,0.11004321526948473,-0.10528159766782985,-0.06843641333794648,-0.08287176056775425,0.024205234994285785,-0.02591932461257165,-0.022679982634391794,-0.04282282975671077,-0.034985626489756165,-0.0431258081070814,0.007402115901459306,-0.11010316664003197,-0.002571064425123862,0.04351486347046281,0.053376916014892056,0.07418649690353633,-0.0015360017765337962,0.022842014519115324,0.012724734510743215,0.008979348018277104,-0.0068721647496963285,-0.00803835680806637,3913.3134335809837,3471.3457115190245,2984.9617081551505,3398.1444523651408,3635.7753915584026,3728.859553375381,3454.37941331796,3428.70814527973,3475.8766676305972,3471.0318776320237,3482.941601894405,3485.768559791612,2384.9961831717414,434.5637120530695,764.2133416880906,997.9431818415126,1985.186526583325,2461.816520638087,2638.853661072255,389.3061070468202,812.8469259424193,1038.3877418401241,2127.286113897195,2678.2079352496735,2.3140421567568272,-7.3693342530563575,26.835973784485176,-93.89372192623055,1495.4549363535014,2465.8600827875484,1
0.02397480479266583,0.03356953762200252,-0.03789414632947687,-0.0788400537723043,-0.09814248907238421,-0.09311034630920526,-0.03588205672133966,-0.030147213835981027,0.0019807059996561475,-0.013045698162506019,-0.024806298484629674,-0.023253172505123442,-0.3544892811036406,-0.2317254366890781,0.05788729693558428,-0.02548433698749267,-0.05801271615061655,-0.05351081594979449,-0.04592247604530116,-0.022996564074422896,-0.01609963848216538,0.0005521489543006255,0.003000552362588209,0.014873013663961153,0.1436441076961711,0.0573747127122913,0.008640305699929074,0.012066274622085834,-0.00042688476750221346,0.007408031212309612,-0.01971341319590414,-0.011656583844903132,0.002428695232888708,0.008108565302617316,-0.0029286141134367235,0.0038553553577310084,4145.667231049575,4076.0996267889877,4027.1793966826795,4004.9445405531533,4046.908232263143,4097.206935630135,3548.8874507402597,3587.9708191630457,3519.81792449911,3516.378097054975,3513.223583916949,3499.0303846150937,2267.6099904725393,485.2248646861789,928.6730208771617,1002.9682440820388,2162.948906461873,2822.980763881327,2486.2208150610304,546.9762379549377,910.2801824131492,1031.5863861127978,2351.0655980559422,3038.5117300117627,-80.81789688075239,251.86960000005482,1203.7532384211863,73.46643695305075,1759.7459434260957,2809.473416584494,1
-0.1119049315599525,-0.10723184532014256,0.05554861896857957,0.013123801858392447,-0.011677455945506341,0.002235622381835447,-0.017637678433374063,-0.016941340699877808,0.02423148951283639,0.05889077084339771,0.07565795077621368,0.09163540574126211,0.015507931292144757,0.01797365412356573,0.019023998564166048,0.020364760194103684,-0.023683257818222225,-0.03376355539392592,0.034720411777072795,0.04021007986878165,-0.011090326279712015,-0.0554105574780488,-0.10045858881687324,-0.1285461637277089,0.009920253137875392,-0.1669901474136262,-0.09379231251792014,-0.08308817750752516,-0.061890770448969235,-0.058570868517010266,-0.019383136872275213,0.019188660816825638,0.012175146278242422,0.0222950595589077,0.006194286862563681,0.009173970645812105,4130.6721864494375,4046.8069139184886,4034.3800639301235,3989.704624719493,4028.204442521322,4082.2179168888515,3553.989345595625,3589.8863135475513,3522.279606721573,3517.3771915574266,3506.8436612587257,3512.713835662203,3640.2140797957222,2121.5420355163537,1358.431258241214,1043.5780056911585,2063.2766204009918,2811.306110874284,3934.5262198333585,2092.8702010408338,1350.6693857036973,1016.1446492593192,2136.9918217264644,3072.912798501801,580.0942942310307,-300.9600373958824,845.369489757765,708.9946224315939,1362.4858376238483,2813.0264124201126,1
